,0,1,2,3,4
37,6.475560960006455e-05,1.600226968612893,0.9858327543247722,0.7399761482812791,0.8465631408526563
38,6.638760191135518e-05,1.5957675179258581,0.13650870476454535,0.007187226192450269,0.709285913841574
39,6.784473581267214e-05,1.8933634466318596,0.6762931768196534,0.7517150551951597,0.09371141607830213
40,6.912850800566694e-05,1.3829999415211107,0.2357414912688367,0.939003552982775,0.9527253849711877
41,7.002313919035608e-05,1.4292908518605674,0.8579495276727369,0.3538302404832451,0.7944585970374399
42,7.070209555148921e-05,1.3276403196455124,0.9930110502094707,0.8018389020209767,0.6267740233284969
43,7.337353848502204e-05,1.9915333721591624,0.05178981176328645,0.2647207861069254,0.4739869320937835
44,7.42733987790789e-05,0.865186459989169,0.5253964415492467,0.13089057377327185,0.7003615744033278
45,7.460524068525487e-05,1.1125155395834665,0.7030268912858915,0.21973068460452483,0.6217259740671318
46,7.824394320121719e-05,1.0330952067633712,0.1704049725564195,0.6781212777759893,0.9166071121840217
47,8.28558722532069e-05,1.0035619675159384,0.3542322072187106,0.8273863887356459,0.43767400661634126
48,8.354900336571269e-05,1.6439041439500306,0.007775787034944082,0.35560580334469327,0.910410773267701
49,8.42017516078375e-05,0.8808995181309843,0.5465697439335572,0.7650391846110216,0.7442959017016287
50,8.442338923053683e-05,1.3765887718517016,0.35066819348694234,0.596500853301159,0.1790089884903171
51,9.111587166876767e-05,1.9257015018827854,0.41727010405518206,0.3944934581617061,0.461306969706899
52,9.135692664474782e-05,1.4430811990358934,0.08930900026344746,0.866510219669378,0.8053980402636519
53,9.179120194047208e-05,0.8592451707264813,0.5579804149496442,0.912828047895278,0.22225776450762535
54,9.283439811991201e-05,1.673902045012722,0.3843783986056395,0.3646688282385995,0.8051854738772795
55,9.322226544261625e-05,1.1704517389169746,0.3383166498221972,0.5430300495342422,0.9490603786772353
56,9.651016186662531e-05,1.8480422677472783,0.29080482411117636,0.9801169910052167,0.20882455601961247
57,9.827683696284062e-05,1.5154988224270087,0.5123393522901706,0.8771215472365685,0.5083652893981727
58,0.00010108597919944451,1.97602068178546,0.9833650710166705,0.5740813793740437,0.9079769758573437
59,0.0001025227056072886,1.2241021153612786,0.3972212152555429,0.24938780232435054,0.3786412435530879
60,0.00010804574703371372,1.8462272660631154,0.04520841544896759,0.1394850880381252,0.7203952721990204
61,0.0001084579847654421,1.6346161516711188,0.31511413942868804,0.7406691892272083,0.9752262553191384
62,0.00011000903545888008,1.6175309798193984,0.9770381368054487,0.5658764256485418,0.06249087787189722
63,0.00011085075681149803,1.0465432730556519,0.4800581158973388,0.9887417475829,0.5897992796351101
64,0.0001152829749373474,1.5638043507271981,0.42904352832221193,0.17730739454121458,0.8256225416174906
65,0.00011592487399125773,1.6752988572581575,0.013044216058591518,0.37895134637432093,0.4705415835688843
66,0.0001172694131090779,1.504052381018107,0.2644962615551072,0.3802639656654131,0.904716613838158
67,0.0001198524978851534,0.9060405517035275,0.7893924160876624,0.45167863352932536,0.40104980376658783
68,0.00012008238715721653,0.8440215828888821,0.10043858614323942,0.6058417433297412,0.7641988681091829
69,0.00012064869616024154,1.0497845920629152,0.5625886224505608,0.9939588971466354,0.4269956599076493
70,0.0001223899439262155,1.3051143390983853,0.0871975829444358,0.3684375638392693,0.263609138934603
71,0.00012396547810378244,1.9247815572385658,0.06344405899708205,0.08447049294261078,0.385237552181665
72,0.00012916924065797808,1.4386306370083717,0.7681024479858874,0.05609739505513678,0.6976369376009728
73,0.00013097874613454685,1.7536891415939642,0.0007478843487878084,0.5275440908598394,0.3027338150342511
74,0.0001354237572837036,1.0811499184207591,0.8465544653863678,0.7147467377966011,0.38636762417138915
75,0.0001369634089098959,1.850133052127176,0.4471067569856335,0.3685782362927107,0.6759070551831003
76,0.00013720056963872906,1.8135143702729244,0.45228824491999775,0.6217693166097736,0.5240436307060123
77,0.00013782227078595888,1.6094981998423212,0.16228696055762737,0.2279365929494257,0.36859231053295005
78,0.00014176181743041916,1.5228028349914315,0.8899575478108139,0.05233473579005288,0.6564115816829577
79,0.0001427317987479082,1.3491878815209888,0.7909568749076903,0.9104394729743435,0.6834627275631903
80,0.00014629645833985627,0.8315129218751866,0.4753238678951436,0.46735550355924593,0.3470451214699708
81,0.000149196656096251,1.699295527053673,0.5871883158481677,0.2960701788005925,0.9680123230684269
82,0.0001504109248440244,1.469590502247517,0.8134262538323891,0.2800112464733673,0.8631755992749517
83,0.0001520695824352991,1.0845526187393664,0.9992941843080423,0.3373788388003115,0.9068676689376306
84,0.00015498481941822462,1.0167005941365463,0.4389182636165141,0.5894239886737092,0.7002739590255681
85,0.00015640253076210087,1.3454539013466102,0.7276080262537012,0.3349120907571318,0.1794210604277977
86,0.0001566407919750823,1.692971330051265,0.8735380426956825,0.5563167398491331,0.08748379635139503
87,0.00015664549660954208,1.3961631112581612,0.06926584301161409,0.7176094663960071,0.17495485241213204
88,0.00015958532037396722,1.8294157720585327,0.5409822556906569,0.8261704259533964,0.667959557222364
89,0.0001614911749892034,0.9734780706984617,0.865093532879452,0.6216204810890623,0.8278030310693447
90,0.00016255742782411708,1.342775129212023,0.9180668792302289,0.5564232159517436,0.7519687475125292
91,0.00016381064692594371,1.7687453178259114,0.8231072670339239,0.46383027146270106,0.9645155790612442
92,0.0001673479196162564,1.2042994614945723,0.4916813507077564,0.9895290055182944,0.8507731920710874
93,0.00017075608284344845,1.8121614684990184,0.2131145188920779,0.6782159971550732,0.3540807503100677
94,0.00017312192576612873,0.8684878142229027,0.970458087393647,0.525344505838058,0.719878729138455
95,0.0001751269730287941,1.5999190951022357,0.6329706871303706,0.7072462953844131,0.6918464085285715
96,0.000177612006722061,1.0805803119070536,0.7440291137602782,0.8738160502909987,0.21616845331318668
97,0.00018077389101200936,1.9328761909731476,0.16834493491526736,0.23776457966266085,0.7541635797151093
98,0.0001830842931849208,1.7866501364794933,0.4890546835852547,0.47695519864346625,0.7857437668675957
99,0.00018475200489809218,0.8610301995606171,0.08495555009773459,0.981587250409744,0.6160730530541507
100,0.00018728676256185572,0.938390072063877,0.5119885396129613,0.6051200302461144,0.41043684911661615
101,0.00019024128510403138,1.1426411911645102,0.33999474808364605,0.5831628051803703,0.3213083094406344
102,0.00019286744401103562,1.1353198618356155,0.22234863235145685,0.5686721565054437,0.7631598994011508
103,0.00019406856351156243,1.4683850462289274,0.39664795838106637,0.5775080018606266,0.8055893063082638
104,0.0001944707149637015,1.9074645180783463,0.32122730183620607,0.7599783840170864,0.8667191610068815
105,0.00019750706918397753,1.4898033868169467,0.3462762142362448,0.17531101817891503,0.9013743306355957
106,0.00019896942034192122,1.0886184475303493,0.5797237438796362,0.06965740507715945,0.2533938426898221
107,0.00020162003552703922,1.7647876392510595,0.7571630317280222,0.1621152133510383,0.8354845978355805
108,0.00020336953901023413,1.6254605743167856,0.8326611644991152,0.3758678652023286,0.11813729038172427
109,0.0002067646878878282,0.899692882546486,0.15986716485986596,0.13485187216219796,0.9858150441128639
110,0.00020818988930249027,1.1035879100740824,0.834181292761574,0.7274581763705013,0.5934633471047185
111,0.00021109274801811573,1.0619250191323475,0.8091706665416439,0.7445780328885979,0.8741745558604742
112,0.00021293251481036002,1.926129365097955,0.925971223399103,0.9924253445967671,0.11626647052569206
113,0.0002150753186913601,1.6991592032971783,0.7798039046827958,0.8271367235843,0.9165859413008534
114,0.00022180131932225677,0.8754016374159991,0.3382803375831389,0.24126670508909487,0.9780731617846568
115,0.00022267119473728947,1.6760506129490773,0.3304958746280787,0.7561219260054056,0.24570297542730157
116,0.00022419897063530314,1.650237137421648,0.9654632523449976,0.5917725465101377,0.08359334762275528
117,0.00022442939020761443,1.6560207743411777,0.37280265689492886,0.03766758518517599,0.6188071008793459
118,0.0002245120922894639,1.7662945831841177,0.4329034342444045,0.09822553848596727,0.17293487342879033
119,0.00022473320442251143,1.0743083381924876,0.023721950192090113,0.26560061974971805,0.6642012765806283
120,0.00022486361835660773,1.0390534301644843,0.904737637322273,0.23592709848086935,0.9132004908107778
121,0.0002248742193755593,0.9036053812283114,0.011353636142276469,0.06254446598108254,0.007195816874465688
122,0.00022491405738622738,0.8791590976993995,0.9869772586384586,0.4136378893954985,0.4112522670841072
123,0.00022518008660932232,0.9019499353364452,0.6952293476588741,0.1108386196119363,0.027082587980218342
124,0.0002253369675719874,1.7661187094650894,0.2554666571204568,0.01973519100361376,0.4622947727535417
125,0.00022811599486471934,1.8032490116439845,0.4188933079360465,0.6422022891626743,0.20012541890460667
126,0.00023175176459444558,1.6022381050429764,0.9975380255445053,0.0004893799190724968,0.2851113439049182
127,0.00023246991986081156,1.427637646582704,0.02686984364788192,0.7636760808301585,0.17473459427119808
128,0.00023402814712025766,1.5262698442493383,0.8133966164848566,0.4193921950156888,0.28352266842103613
129,0.00023430768932741763,1.0030918954174977,0.9645640863802074,0.20841760674961807,0.7358982217995574
130,0.00024086521876354183,0.903103917861493,0.3790717369168387,0.47207573761437127,0.550413192173816
131,0.0002423673211515709,1.8851468974176984,0.06367806250181263,0.8948313206897266,0.0926275881456129
132,0.00024968339138009554,0.9388215956074276,0.4831019480552601,0.10945196525032774,0.17048001640400523
133,0.00025012134908020123,1.9827715473265197,0.3719446408379824,0.7335954417785642,0.7801380129721539
134,0.00025720476726998065,1.2803380966567868,0.481440212393465,0.371895732475237,0.8535188273125254
135,0.0002604149121565591,0.9472014940892267,0.5858461828779126,0.7135574670827497,0.7715450652600132
136,0.0002634021093794736,1.3627558432967177,0.018305273314173198,0.9223294666170437,0.6522822690497875
137,0.0002654311511640639,1.4470636979892944,0.08635352307866606,0.3441405644945239,0.9121071645953349
138,0.0002777504599105196,1.6349985382761603,0.8435656787058506,0.842923276924247,0.14978785469744027
139,0.00027845104418444677,1.657256208566133,0.926973118809238,0.04009822853155243,0.9270833845178599
140,0.0002801292218113094,1.7259061233372828,0.29480756998234936,0.21288142515223096,0.29237254559729187
141,0.0002826035119085635,1.91315012531727,0.07753082608684347,0.03922111436216136,0.4439882091727466
142,0.00028310210670401403,1.8767037149606045,0.2693551166883844,0.15955721841004145,0.10375237626524003
143,0.00028385990245016757,0.9879061748113611,0.35238757669791776,0.9404533660238266,0.5809336532995034
144,0.0002861058104253189,1.320965782233662,0.8993402897442265,0.11276215033237913,0.07337997772800242
145,0.00029552780279495927,1.9096481328713601,0.7364238616693245,0.16396576598899792,0.6935020759692472
146,0.0002962791548233312,1.132930423263317,0.9566312686362862,0.33490341942842816,0.502800797432684
147,0.0002970510907895907,1.8987117578937112,0.2394923133939013,0.6070301399651099,0.28616138138521796
148,0.0003035755737568202,1.0027218178544597,0.08854521876488963,0.544799029181352,0.6784622326808305
149,0.0003045821724134701,1.2805815661674411,0.6133361283734496,0.10066339586342488,0.8568901191104172
150,0.00030617966940815755,1.1311505469466931,0.019746272056324732,0.6782908063530313,0.2053480955440471
151,0.0003074150009141352,0.852646844993946,0.3137154271844189,0.28820111478422217,0.3704087948563938
152,0.00030872093967238,1.9824044570537245,0.8658138826902319,0.8080643065584834,0.1190663828328723
153,0.0003089411535284192,1.4501449073307628,0.03662226739352825,0.9696018009017089,0.4437409009853942
154,0.00030959073210934385,1.8629929866419868,0.11532794620918163,0.11798854344416454,0.9690770495194905
155,0.0003175476267991417,1.479698769004124,0.6544362760831212,0.6947052821279982,0.5362032440863546
156,0.0003206753164941567,1.1202904032777057,0.4024715962271679,0.07903498557686683,0.04445534738037327
157,0.00032293817814332826,1.043022550021691,0.18257839099291073,0.7567807840413859,0.4714164992191878
158,0.00032591913836088615,1.230837732727295,0.852376627341047,0.9818589693423679,0.4580518848843057
159,0.00033064370655422337,0.9478477317456343,0.3863432847933673,0.06395174945236415,0.9259936273068288
160,0.00033143876161267904,1.144501899421341,0.25836021758384176,0.2676297326351388,0.23714744536369015
161,0.0003315773536938238,1.0563223383218736,0.9635429514261888,0.7233494452150069,0.09296776538486518
162,0.00034049156357629506,1.7862337024215391,0.8304839326477312,0.7961028336636882,0.45596958802601606
163,0.00034136394913342194,1.3698476429390487,0.30949036529036256,0.25891802455022017,0.695254234603912
164,0.000342205695237352,1.7374042317630658,0.6860644832082344,0.6278078417620572,0.8199507177007445
165,0.00034594755387473697,1.8316705083611746,0.9423479955102662,0.3164572380729197,0.015634845477828563
166,0.00034698230099494687,1.109890819519313,0.33462736684834005,0.6900354021177852,0.669881870906883
167,0.0003484545716103682,1.185854579196909,0.041639435244212875,0.16129482474560597,0.7133638292547307
168,0.0003497327985146903,1.5297610606113596,0.9668940584865461,0.5157478935418022,0.5574234742736229
169,0.0003510906261172675,1.7476677321941243,0.12560369522322623,0.5980436207169515,0.9793004194926102
170,0.00035145057502128374,1.7447648420025936,0.037173860791611446,0.513876939556744,0.8847747284948454
171,0.00035396996199033026,1.9141660812806385,0.19588658535087888,0.6208236888569468,0.1724841833374764
172,0.00035772427507962945,1.8879746923561491,0.25199898898367956,0.7802837681253123,0.5099408196283658
173,0.000360869765133609,1.2273664904518597,0.2631226821779479,0.5315120318915812,0.902885479575388
174,0.0003608945776290007,1.6042608917743664,0.6385358531184357,0.6130924392839652,0.5420038229678217
175,0.00036240032498469077,1.6571285710978494,0.34263862669271694,0.9600821469402243,0.6777681810598638
176,0.0003643483242476986,1.0894917502120045,0.25125983987196954,0.9618849511812834,0.6040934917047519
177,0.0003667564605169815,1.7384878494515923,0.8796605927149056,0.8089221937879252,0.6732100608874853
178,0.00036771330017559833,1.293686006165415,0.5667844897773309,0.594954834414257,0.22345404655098255
179,0.0003685690811305875,1.1882923115063149,0.8766009922414328,0.7950726800912906,0.6024183371915734
180,0.00037019939695737136,1.2870870893479385,0.3549936456031426,0.06320475845882023,0.5873249758026667
181,0.0003732696735725405,1.3656148613766912,0.7612657724907332,0.7696799142647714,0.8945677955430935
182,0.0003736077903937485,0.9742095234546392,0.570407752125829,0.13625900451630613,0.5495560766568764
183,0.0003739986981043941,1.120282956958944,0.37837460163642755,0.3800240016330966,0.5427087083405889
184,0.0003743509982212512,1.0953415511369844,0.6515486149840105,0.3182425612224543,0.4232836411970604
185,0.00038310983550560174,1.1276980550251912,0.6131080442863062,0.7421366934923361,0.13549888612109173
186,0.00038359755916483884,1.047184628709942,0.1579675926097568,0.428198750803926,0.7262196575305626
187,0.0003851879831351379,0.8112689940679629,0.8302083411105927,0.059453519774558816,0.6669570307540784
188,0.0003861899356139009,1.1074652440374717,0.7693649154777136,0.7218578475116891,0.22421431185729557
189,0.0003880502954378695,1.2859433547186936,0.761256273641256,0.39359646945440085,0.5142135470793728
190,0.00038983597983044405,1.7040815550746928,0.7278372636732623,0.6279213214194961,0.7313577616402567
191,0.0003993694145509874,1.2827370573419408,0.10801880862468205,0.5664081296417444,0.8643930253970759
192,0.0004006860058747286,1.2127806791661502,0.8675510877591297,0.13224854855506696,0.22320413779907533
193,0.0004067534212914836,1.9420703082082265,0.8340609291393822,0.5274115640285867,0.6421751455235697
194,0.0004093317115860806,0.9327275785243982,0.019206066611946793,0.4625819042657833,0.1734919302029947
195,0.00041087175441822943,1.9541959448351338,0.7990174138266704,0.755199727513736,0.4935868164901761
196,0.0004132610945650761,1.5821623228364827,0.05197131074327266,0.13403296885671312,0.4736465704657231
197,0.00041410637475092216,1.1428055140148239,0.5504385846120952,0.0973940800999279,0.751842411976915
198,0.00041844493081644174,1.4769409761054229,0.39253279409903186,0.42723338381740683,0.3847865511309856
199,0.00042728107228273693,1.3372530494555372,0.4796928958888482,0.487041246097187,0.007615887447802727
200,0.0004274923357805438,1.398910080289331,0.6432871955793608,0.37687680586802164,0.9896601815231132
201,0.00042849865521499275,1.6178025758775063,0.5738589739000626,0.981670123838864,0.6626554397740921
202,0.00043174309970139824,1.8501414521267785,0.7833804947003272,0.1790565881146895,0.7462031742678076
203,0.00043236516162781236,1.2684819418702666,0.12661970654012333,0.49394592470716514,0.790812954302538
204,0.0004331565312232222,1.2623423122827488,0.9718992916943398,0.4343066441253859,0.8149278417866019
205,0.0004354966694597451,1.4660218729758059,0.36838808654929944,0.31000551712434377,0.9747717348071603
206,0.0004360364173972009,0.9353050644968312,0.988453925635461,0.05261577387005356,0.3798246968295784
207,0.00043653426711420806,1.1157176251386802,0.5417554871841741,0.6970759301798605,0.4069215581828002
208,0.000437247741649216,0.9076783022942856,0.25929308996485845,0.7694524838604602,0.7169770529958737
209,0.000444478063709175,1.6205251255147277,0.3993681412908854,0.7580193059178336,0.972068240490746
210,0.00044767010595858636,0.8393032964104188,0.8598945259812597,0.1594427993524269,0.8593213144412227
211,0.0004478150528142155,1.8296389555219672,0.7156224171269747,0.5079320137480804,0.011410281116522092
212,0.00045136462371475616,1.8253708662110764,0.5039052261506171,0.5696683434639305,0.8441321598585009
213,0.0004533021006380977,1.49304215229798,0.41282242933629676,0.17411325700560976,0.7741177147237785
214,0.0004534739727046766,1.043981628258104,0.7605036086867436,0.654178828946716,0.3294324685909441
215,0.00045376711234834666,1.3711725758942295,0.6054554946983518,0.44215730879576187,0.9842259068953668
216,0.0004576943853717985,0.8014478747529626,0.5209001354154978,0.5973788095121759,0.18217774122645913
217,0.00045919999204002693,0.8161693550961233,0.06283372824324795,0.030678880283511067,0.10843114238529905
218,0.00046192711158021815,1.306015383848742,0.3478715706103953,0.9071463721423884,0.8707183227889199
219,0.00046609479130044207,1.5181884758444018,0.7084396223644682,0.5618535120380779,0.5013429983172345
220,0.0004665474334542008,1.8440276089951535,0.6116398488973841,0.42230265133705236,0.36300357979772935
221,0.0004687612240794614,1.47674167113784,0.042727869430620014,0.632435800828154,0.37643597129175244
222,0.0004689653353640022,1.962200535541294,0.7458145068787375,0.7824018945085564,0.9997252015525976
223,0.000469235660570666,1.0522542146241363,0.8160832705501326,0.0035149858086088726,0.40864652712974814
224,0.00047040564825073794,1.1193428746933844,0.8053348566821161,0.024296832822568337,0.19910650795242735
225,0.00047107434116178126,0.9801605544983779,0.18314419959318828,0.27573357525277054,0.44391204733089007
226,0.00047205977848019387,1.4634969944218539,0.42244009612442623,0.12044351037445378,0.09684095036820106
227,0.00047279904612396173,1.1375940688408492,0.3824492849231085,0.4975308756180876,0.22341948057191963
228,0.00047384189528987264,1.1487534905038597,0.12045277828122769,0.7919069762530632,0.15197090007983127
229,0.0004743125142869786,1.4727913514596254,0.12526874825521417,0.7210386005616402,0.7490750676392437
230,0.0004762049403428392,0.8630773532410412,0.012980692926693904,0.03607995260723218,0.5193459349867917
231,0.00047815401464257334,0.8686465896651712,0.3465814520194933,0.5368136137900547,0.527886827156855
232,0.00048142387856442426,0.9205624905379043,0.23799593798247232,0.7295016969127857,0.8578956203808957
233,0.00048275924885543553,1.5341446737860802,0.37027080532703005,0.014578675730077095,0.8550562671825518
234,0.000482823758173323,1.6750020000714536,0.326430762548493,0.3434544687990819,0.577992734672911
235,0.0004835442669048895,0.9033326843602657,0.7868123147360248,0.3284223767426203,0.9734457910987624
236,0.0004873838985930412,1.279482275537462,0.8655462605478512,0.11333569198258564,0.25494288665302944
237,0.0004879293646398164,1.9639886320733229,0.02150737227918864,0.22343555623818345,0.4381000360303918
238,0.0004880831623743642,1.18482087176811,0.6122910751445809,0.7238480842715775,0.957470386421202
239,0.0004887454802671165,1.391185247059338,0.6808106315215338,0.28003686069317835,0.4402350292956553
240,0.0004911791696993184,1.9342927216967811,0.12201263808915996,0.09024854161218843,0.1734614201136787
241,0.0004952109198708143,1.0343943343875768,0.0654449018514841,0.407213263686546,0.07308626331214263
242,0.0004954531757950242,1.4830683131536553,0.19448600623608203,0.5506745773985319,0.6810134046360103
243,0.000497433554432769,0.9341961168550938,0.1223391918214205,0.9163496573529373,0.40718964179489536
244,0.0005025917456025208,1.1583709918121756,0.2810858424381013,0.3097055025515636,0.5518979113190597
245,0.0005041275537931433,1.119007403612168,0.8930670221390772,0.13077108028668194,0.2706098721555359
246,0.000505960215168022,1.706182127683314,0.6471500082857946,0.13438804043183028,0.4277423554265326
247,0.0005088061018865275,1.6632251413057277,0.6353332835452618,0.11274525346137143,0.5329616158979023
248,0.0005092230415970622,0.8233357612814417,0.34254265131726425,0.03709440266718145,0.9087921518090261
249,0.0005124185500537948,0.9514151042206654,0.30724715869393604,0.7686592130500813,0.09908411784542459
250,0.0005189186573317794,1.584005367380961,0.9469266426636173,0.42044273427705414,0.6509646100670308
251,0.0005211821582340459,1.1946234673901979,0.31421544171248184,0.3428888075929901,0.7266588637045394
252,0.0005223277390731251,1.4432183716435785,0.03106813085694693,0.5289165733182167,0.12063115806668878
253,0.0005228573700810646,1.5402185504000991,0.787572472053185,0.32870554968176613,0.9849083139494127
254,0.0005234935336728697,1.5209514965198503,0.02153026799955815,0.4007320919869114,0.036575413771377074
255,0.0005238666413387438,1.5041542715592722,0.19800599554688836,0.6861579594725495,0.7662311346749334
256,0.0005303297776360072,1.1616161238894156,0.6547497807482963,0.29968110889941335,0.1229302672672481
257,0.000531530814247283,1.5579446692715928,0.8802504798780335,0.7075398987526069,0.9118639362261789
258,0.0005336345460660308,1.0248187898137937,0.002926669246202329,0.8720112036696899,0.4168403594925557
259,0.0005376162943260265,1.7099870218710613,0.9477310892397917,0.8333068492185123,0.22626849284751305
260,0.0005383735846364868,1.703402626919279,0.13554652350139507,0.9631229159887904,0.36840652245902805
261,0.0005445686484539802,1.0750152647130655,0.7484252666309048,0.10188284370671796,0.837924047306708
262,0.0005454620327460802,1.9886448861443964,0.8298923939212085,0.21534084107568152,0.13550616322567188
263,0.0005459776890881507,1.055736379507887,0.6154321107022596,0.30296734964128513,0.47783771098477656
264,0.0005486952361710706,1.8376814227743485,0.5796523523533368,0.14584539829161458,0.26559487284726613
265,0.000549047316793505,0.8608913306404722,0.7299250369212019,0.8714950367056704,0.16653822638316607
266,0.0005493804390710455,1.1007973033287914,0.07335658030853143,0.27599041078802367,0.6043384295808601
267,0.0005494560963825723,1.6113916215594135,0.10171452769361933,0.017414060643062834,0.7045307330250657
268,0.0005527438015096031,1.1854570986208914,0.7941156977581373,0.27940976054079625,0.985840023832309
269,0.0005541019721289064,1.1578184918929593,0.08274146323614673,0.6549917361258132,0.9493094680869091
270,0.0005549586410424912,1.2689275279787324,0.09891125028582304,0.05825766570766844,0.889240659530282
271,0.0005570831411572108,1.9492612164739938,0.19568369899001403,0.7294190018823006,0.6788214811894855
272,0.0005593283550964223,0.9311453013284716,0.5990886394837003,0.14516251541626046,0.5288738939847488
273,0.0005604862223695939,1.2330641156081161,0.5280506404023346,0.8260085348131957,0.9826891043860982
274,0.0005631254844040701,1.0064727627365528,0.17728407822105618,0.4984554178202898,0.8735920794309847
275,0.0005639658714551299,0.9522283958172395,0.6220205455732155,0.493507617619818,0.0172882096650403
276,0.000570013827563276,1.8421493046855952,0.2352646141444492,0.7137888447633156,0.9095068152941269
277,0.0005712389221712577,1.9186855804167753,0.0911440052703486,0.7886387864824252,0.7571881152507347
278,0.000571433448413039,1.0987712032814738,0.5213995516862208,0.4460793465196645,0.9170199739483519
279,0.0005738548772304952,1.181898421211541,0.5048820106553851,0.46002788550334217,0.5626875677041057
280,0.000574025249266974,1.1260269243515304,0.9867923762211555,0.05169604070999256,0.7879005350846814
281,0.0005761328063791371,1.286681157357124,0.6318861080141085,0.662790042236246,0.9586547400269807
282,0.0005768961506691372,0.982441212860401,0.28899133724959547,0.014269163467040324,0.8289869780058875
283,0.0005770295398199732,1.8732401907202596,0.5045355460320641,0.10570274552242886,0.3308211021817036
284,0.0005774498724631094,1.795511333242916,0.6535477683613338,0.6744423650617538,0.815532952202338
285,0.0005778760269847805,1.833102851416353,0.9482797303891796,0.3187271955178642,0.7497788693974222
286,0.000578868797755927,1.548397418266089,0.3440045084287009,0.24313916272852576,0.26249357811241214
287,0.0005817327914081627,1.22896847062211,0.7929081346681274,0.04909447990989513,0.7784621278781215
288,0.0005829730347561846,1.944932272108773,0.3310297667937715,0.6525162441802498,0.12001725311056
289,0.0005849727069706656,1.5331525524934642,0.6792252204557547,0.08818330270067776,0.8415291820226838
290,0.0005872891550451342,1.3912507704837633,0.24038637114180472,0.16998394618624169,0.10424326277561491
291,0.0005900096994504445,0.9864801790764671,0.8189699063722858,0.14297902335594082,0.5057132579096468
